0,0,453.875,4
1,0,453.75,4
0,1,-5,0
0,1,-5,0
0,0,453.625,4
2,1,-5,2
1,0,453.5,4
1,1,-5,1
2,1,-5,2
0,1,-5,0
0,0,453.375,4
2,1,-5,2
1,1,-5,1
0,1,-500,3
0,0,453.25,4
0,1,-5,0
2,0,453.125,4
0,0,453.0,4
1,1,-5,1
0,1,-5,0
2,0,452.875,4
0,0,452.75,4
2,1,-5,2
0,0,452.625,4
1,0,452.5,4
2,0,452.375,4
0,0,452.25,4
0,1,-500,3
0,0,452.125,4
0,1,-5,0
0,0,452.0,4
2,1,-5,2
2,1,-5,2
0,0,451.875,4
2,1,-5,2
0,1,-5,0
0,0,451.75,4
1,1,-5,1
1,0,451.625,4
2,1,-5,2
1,0,451.5,4
2,1,-5,2
1,0,451.375,4
2,1,-5,2
0,0,451.25,4
2,0,451.125,4
0,1,-5,0
0,0,451.0,4
0,1,-5,0
0,0,450.875,4
0,0,450.75,4
1,0,450.625,4
2,1,-5,2
1,0,450.5,4
0,1,-5,0
0,0,450.375,4
2,1,-5,2
0,1,-500,3
0,1,-500,3
2,1,-500,3
2,0,450.25,4
2,0,450.125,4
0,1,-5,0
0,0,450.0,4
2,1,-5,2
2,0,449.875,4
2,0,449.75,4
1,0,449.625,4
0,0,449.5,4
1,0,449.375,4
2,1,-5,2
2,1,-500,3
0,0,449.25,4
1,0,449.125,4
0,0,449.0,4
0,1,-5,0
2,0,448.875,4
2,0,448.75,4
0,1,-5,0
1,0,448.625,4
1,0,448.5,4
0,1,-5,0
2,1,-5,2
2,1,-5,2
2,0,448.375,4
2,1,-5,2
0,0,448.25,4
2,0,448.125,4
2,0,448.0,4
2,1,-5,2
0,0,447.875,4
0,1,-5,0
0,1,-5,0
2,0,447.75,4
1,1,-5,1
0,0,447.625,4
2,1,-5,2
2,1,-5,2
0,0,447.5,4
0,0,447.375,4
2,1,-5,2
2,0,447.25,4
0,0,447.125,4
0,1,-500,3
2,0,447.0,4
1,0,446.875,4
0,1,-5,0
2,0,446.75,4
1,0,446.625,4
2,1,-5,2
1,0,446.5,4
2,0,446.375,4
0,0,446.25,4
2,1,-5,2
0,0,446.125,4
0,0,446.0,4
0,0,445.875,4
2,0,445.75,4
0,0,445.625,4
1,0,445.5,4
2,1,-500,3
2,1,-5,2
0,0,445.375,4
2,0,445.25,4
2,0,445.125,4
1,1,-5,1
1,0,445.0,4
1,0,444.875,4
0,0,444.75,4
0,0,444.625,4
1,0,444.5,4
0,0,444.375,4
0,0,444.25,4
0,0,444.125,4
1,1,-500,3
1,0,444.0,4
0,0,443.875,4
0,0,443.75,4
2,0,443.625,4
2,0,443.5,4
1,0,443.375,4
2,0,443.25,4
2,1,-5,2
1,0,443.125,4
0,0,443.0,4
2,1,-5,2
0,1,-5,0
0,1,-500,3
2,0,442.875,4
0,0,442.75,4
0,0,442.625,4
0,0,442.5,4
1,0,442.375,4
0,0,442.25,4
2,1,-5,2
1,0,442.125,4
1,0,442.0,4
2,1,-5,2
0,0,441.875,4
2,1,-5,2
2,0,441.75,4
2,1,-5,2
2,1,-5,2
0,0,441.625,4
2,1,-5,2
2,1,-5,2
2,0,441.5,4
1,0,441.375,4
2,1,-5,2
0,0,441.25,4
1,1,-5,1
1,0,441.125,4
2,1,-5,2
1,0,441.0,4
2,1,-5,2
0,0,440.875,4
0,1,-5,0
2,1,-5,2
2,0,440.75,4
0,0,440.625,4
0,0,440.5,4
0,0,440.375,4
1,0,440.25,4
2,1,-5,2
0,0,440.125,4
0,0,440.0,4
2,1,-5,2
0,0,439.875,4
0,0,439.75,4
0,1,-500,3
0,0,439.625,4
0,0,439.5,4
2,1,-5,2
1,0,439.375,4
2,1,-5,2
1,1,-5,1
2,1,-5,2
1,1,-5,1
0,0,439.25,4
0,1,-500,3
0,0,439.125,4
0,0,439.0,4
1,0,438.875,4
0,1,-5,0
0,0,438.75,4
2,0,438.625,4
1,1,-5,1
0,1,-5,0
0,0,438.5,4
2,0,438.375,4
1,1,-5,1
1,0,438.25,4
1,0,438.125,4
1,0,438.0,4
2,1,-5,2
1,1,-5,1
2,1,-5,2
1,1,-5,1
2,1,-5,2
0,1,-5,0
0,0,437.875,4
2,1,-5,2
0,0,437.75,4
0,1,-5,0
0,0,437.625,4
2,0,437.5,4
0,0,437.375,4
2,0,437.25,4
1,0,437.125,4
1,1,-5,1
1,0,437.0,4
0,0,436.875,4
1,0,436.75,4
0,0,436.625,4
0,1,-500,3
2,1,-5,2
0,0,436.5,4
0,0,436.375,4
2,0,436.25,4
2,1,-5,2
2,1,-5,2
1,0,436.125,4
1,0,436.0,4
0,1,-5,0
1,0,435.875,4
2,0,435.75,4
0,0,435.625,4
0,0,435.5,4
0,0,435.375,4
0,1,-5,0
0,0,435.25,4
0,0,435.125,4
0,1,-500,3
0,1,-500,3
0,1,-5,0
2,0,435.0,4
0,0,434.875,4
2,1,-500,3
2,1,-5,2
2,1,-5,2
1,1,-5,1
1,1,-5,1
2,0,434.75,4
2,1,-5,2
0,1,-5,0
0,0,434.625,4
0,0,434.5,4
0,0,434.375,4
2,1,-5,2
2,0,434.25,4
0,0,434.125,4
0,1,-5,0
1,0,434.0,4
0,0,433.875,4
0,0,433.75,4
1,0,433.625,4
1,1,-5,1
1,0,433.5,4
2,0,433.375,4
2,1,-5,2
2,1,-5,2
2,1,-5,2
1,1,-5,1
2,1,-5,2
0,0,433.25,4
1,1,-5,1
0,1,-5,0
2,0,433.125,4
1,0,433.0,4
2,1,-5,2
1,0,432.875,4
1,0,432.75,4
0,0,432.625,4
0,0,432.5,4
0,1,-5,0
1,0,432.375,4
1,0,432.25,4
0,1,-500,3
0,0,432.125,4
0,1,-500,3
0,0,432.0,4
2,1,-5,2
0,0,431.875,4
1,1,-5,1
2,0,431.75,4
2,0,431.625,4
1,0,431.5,4
0,1,-5,0
0,0,431.375,4
0,0,431.25,4
2,1,-500,3
0,1,-5,0
2,1,-5,2
0,1,-5,0
0,0,431.125,4
2,1,-5,2
0,0,431.0,4
2,1,-5,2
0,1,-500,3
0,1,-5,0
0,0,430.875,4
0,1,-5,0
2,1,-5,2
2,0,430.75,4
2,0,430.625,4
0,0,430.5,4
0,1,-5,0
1,1,-5,1
0,1,-500,3
1,0,430.375,4
2,0,430.25,4
0,0,430.125,4
0,0,430.0,4
0,0,429.875,4
1,0,429.75,4
2,0,429.625,4
0,0,429.5,4
1,0,429.375,4
0,0,429.25,4
0,1,-5,0
1,0,429.125,4
1,1,-5,1
0,0,429.0,4
0,0,428.875,4
2,1,-5,2
0,0,428.75,4
0,0,428.625,4
2,1,-5,2
0,0,428.5,4
0,1,-5,0
1,1,-5,1
2,1,-5,2
1,0,428.375,4
2,1,-5,2
1,0,428.25,4
0,0,428.125,4
0,1,-500,3
1,0,428.0,4
0,0,427.875,4
0,0,427.75,4
1,0,427.625,4
2,1,-5,2
0,0,427.5,4
0,1,-5,0
1,1,-5,1
2,1,-5,2
1,1,-5,1
2,0,427.375,4
2,1,-5,2
0,1,-5,0
1,1,-5,1
0,0,427.25,4
1,1,-5,1
2,1,-5,2
2,0,427.125,4
0,0,427.0,4
0,1,-5,0
0,1,-5,0
0,1,-5,0
2,1,-5,2
1,1,-5,1
0,0,426.875,4
0,1,-5,0
0,0,426.75,4
0,0,426.625,4
0,1,-5,0
0,0,426.5,4
1,1,-5,1
1,0,426.375,4
0,1,-5,0
2,1,-5,2
0,1,-5,0
0,0,426.25,4
1,1,-5,1
0,1,-500,3
2,1,-5,2
0,0,426.125,4
2,0,426.0,4
2,0,425.875,4
2,1,-5,2
0,0,425.75,4
0,1,-5,0
1,0,425.625,4
1,1,-5,1
0,0,425.5,4
1,1,-5,1
0,1,-5,0
2,1,-5,2
0,0,425.375,4
0,1,-500,3
2,0,425.25,4
0,1,-5,0
1,0,425.125,4
2,1,-5,2
2,1,-5,2
1,1,-5,1
0,0,425.0,4
2,0,424.875,4
1,0,424.75,4
2,1,-5,2
0,0,424.625,4
2,0,424.5,4
0,0,424.375,4
0,0,424.25,4
1,0,424.125,4
2,1,-5,2
1,1,-5,1
0,1,-500,3
0,1,-5,0
1,1,-500,3
2,1,-5,2
1,0,424.0,4
2,0,423.875,4
2,1,-5,2
1,0,423.75,4
0,0,423.625,4
1,0,423.5,4
2,1,-5,2
2,1,-5,2
2,0,423.375,4
2,1,-500,3
0,0,423.25,4
0,0,423.125,4
2,1,-5,2
0,1,-5,0
0,0,423.0,4
0,1,-500,3
1,0,422.875,4
0,0,422.75,4
1,0,422.625,4
0,0,422.5,4
2,1,-5,2
2,1,-5,2
1,1,-5,1
0,0,422.375,4
0,0,422.25,4
2,1,-5,2
0,0,422.125,4
2,0,422.0,4
0,1,-5,0
0,0,421.875,4
2,1,-5,2
0,1,-5,0
2,1,-5,2
1,0,421.75,4
0,1,-5,0
0,0,421.625,4
0,0,421.5,4
2,1,-5,2
2,1,-5,2
0,1,-5,0
2,0,421.375,4
1,0,421.25,4
0,1,-5,0
0,0,421.125,4
2,1,-5,2
2,1,-5,2
0,0,421.0,4
0,1,-500,3
2,0,420.875,4
0,1,-5,0
1,0,420.75,4
1,0,420.625,4
2,1,-5,2
1,0,420.5,4
1,1,-5,1
2,0,420.375,4
2,0,420.25,4
0,0,420.125,4
1,0,420.0,4
1,0,419.875,4
0,0,419.75,4
0,0,419.625,4
0,1,-5,0
0,1,-5,0
0,1,-5,0
2,0,419.5,4
1,0,419.375,4
0,0,419.25,4
2,0,419.125,4
0,0,419.0,4
0,1,-5,0
1,1,-5,1
2,1,-5,2
2,1,-5,2
2,1,-5,2
2,1,-5,2
1,0,418.875,4
0,1,-5,0
2,1,-500,3
0,1,-5,0
1,1,-5,1
0,1,-5,0
0,0,418.75,4
0,1,-5,0
1,0,418.625,4
0,1,-500,3
2,1,-5,2
2,1,-5,2
0,1,-5,0
1,1,-5,1
2,1,-5,2
2,0,418.5,4
2,1,-5,2
1,0,418.375,4
2,0,418.25,4
0,1,-5,0
1,0,418.125,4
0,0,418.0,4
2,1,-5,2
0,0,417.875,4
2,0,417.75,4
1,0,417.625,4
2,0,417.5,4
0,0,417.375,4
2,1,-5,2
2,1,-5,2
2,0,417.25,4
0,1,-5,0
1,0,417.125,4
2,1,-5,2
0,0,417.0,4
2,0,416.875,4
0,1,-5,0
2,1,-5,2
2,0,416.75,4
0,0,416.625,4
0,1,-5,0
1,0,416.5,4
1,1,-5,1
1,1,-5,1
2,1,-5,2
2,1,-500,3
0,1,-500,3
2,1,-5,2
0,0,416.375,4
0,1,-5,0
0,0,416.25,4
1,1,-5,1
0,0,416.125,4
2,1,-5,2
0,0,416.0,4
0,0,415.875,4
0,1,-500,3
1,1,-5,1
2,0,415.75,4
2,0,415.625,4
0,1,-5,0
1,1,-5,1
0,0,415.5,4
0,1,-5,0
2,1,-5,2
2,1,-500,3
1,1,-5,1
1,1,-5,1
0,0,415.375,4
0,1,-5,0
0,0,415.25,4
0,0,415.125,4
1,0,415.0,4
0,0,414.875,4
2,0,414.75,4
2,1,-5,2
1,1,-5,1
0,0,414.625,4
0,0,414.5,4
2,0,414.375,4
0,1,-5,0
1,1,-5,1
0,1,-5,0
0,0,414.25,4
1,1,-5,1
1,0,414.125,4
0,0,414.0,4
2,0,413.875,4
0,1,-5,0
1,0,413.75,4
0,0,413.625,4
2,1,-5,2
1,0,413.5,4
0,0,413.375,4
0,1,-5,0
1,0,413.25,4
2,1,-5,2
2,0,413.125,4
2,1,-5,2
1,0,413.0,4
0,0,412.875,4
0,0,412.75,4
1,1,-5,1
2,1,-5,2
0,0,412.625,4
0,1,-5,0
0,1,-5,0
2,1,-5,2
0,1,-5,0
0,0,412.5,4
2,1,-500,3
0,1,-5,0
2,1,-5,2
2,1,-5,2
1,0,412.375,4
2,1,-5,2
2,0,412.25,4
1,0,412.125,4
0,1,-5,0
2,0,412.0,4
1,0,411.875,4
1,0,411.75,4
0,1,-5,0
0,0,411.625,4
0,0,411.5,4
2,1,-5,2
0,0,411.375,4
1,0,411.25,4
1,1,-5,1
1,0,411.125,4
1,0,411.0,4
0,1,-5,0
0,0,410.875,4
2,1,-5,2
1,0,410.75,4
1,0,410.625,4
0,0,410.5,4
0,0,410.375,4
2,1,-5,2
0,0,410.25,4
2,1,-5,2
2,1,-5,2
1,1,-5,1
0,0,410.125,4
2,0,410.0,4
0,0,409.875,4
0,0,409.75,4
0,1,-5,0
0,1,-5,0
2,1,-500,3
1,1,-5,1
1,0,409.625,4
2,0,409.5,4
0,0,409.375,4
2,1,-5,2
1,1,-5,1
0,0,409.25,4
1,0,409.125,4
2,0,409.0,4
2,0,408.875,4
0,0,408.75,4
0,0,408.625,4
0,0,408.5,4
0,0,408.375,4
2,1,-5,2
0,0,408.25,4
2,0,408.125,4
2,0,408.0,4
0,0,407.875,4
1,0,407.75,4
1,0,407.625,4
1,0,407.5,4
1,1,-5,1
0,0,407.375,4
0,0,407.25,4
2,0,407.125,4
2,1,-5,2
0,0,407.0,4
1,1,-5,1
2,0,406.875,4
2,0,406.75,4
1,1,-5,1
2,1,-500,3
0,0,406.625,4
1,1,-5,1
1,0,406.5,4
0,0,406.375,4
2,0,406.25,4
0,1,-5,0
0,0,406.125,4
0,1,-5,0
0,1,-5,0
0,0,406.0,4
2,1,-5,2
0,1,-5,0
1,1,-5,1
0,1,-5,0
2,0,405.875,4
2,0,405.75,4
1,1,-5,1
0,0,405.625,4
2,1,-5,2
2,1,-5,2
0,0,405.5,4
2,1,-5,2
2,0,405.375,4
0,1,-5,0
1,0,405.25,4
0,0,405.125,4
0,0,405.0,4
0,0,404.875,4
1,0,404.75,4
2,0,404.625,4
2,1,-5,2
0,0,404.5,4
1,1,-5,1
1,0,404.375,4
0,0,404.25,4
0,0,404.125,4
2,1,-500,3
1,0,404.0,4
1,1,-5,1
2,1,-5,2
1,0,403.875,4
0,0,403.75,4
1,0,403.625,4
0,0,403.5,4
0,1,-500,3
2,0,403.375,4
0,1,-5,0
1,1,-5,1
1,0,403.25,4
2,0,403.125,4
2,1,-5,2
0,0,403.0,4
1,0,402.875,4
0,1,-5,0
0,0,402.75,4
2,1,-5,2
2,1,-5,2
1,1,-5,1
2,1,-5,2
1,0,402.625,4
2,0,402.5,4
0,1,-5,0
1,0,402.375,4
2,0,402.25,4
0,0,402.125,4
0,0,402.0,4
1,0,401.875,4
2,0,401.75,4
0,0,401.625,4
2,0,401.5,4
1,0,401.375,4
2,0,401.25,4
0,1,-5,0
0,0,401.125,4
0,1,-500,3
2,1,-5,2
2,1,-5,2
1,1,-5,1
0,1,-500,3
2,1,-5,2
1,0,401.0,4
0,1,-5,0
0,0,400.875,4
0,1,-5,0
0,1,-5,0
1,0,400.75,4
1,0,400.625,4
2,1,-5,2
0,1,-5,0
2,1,-5,2
2,1,-5,2
2,1,-5,2
0,1,-5,0
0,1,-500,3
0,1,-5,0
0,0,400.5,4
0,0,400.375,4
1,0,400.25,4
1,0,400.125,4
1,1,-5,1
2,1,-5,2
0,1,-5,0
0,0,400.0,4
2,0,399.875,4
0,0,399.75,4
0,0,399.625,4
0,0,399.5,4
0,0,399.375,4
2,1,-5,2
0,1,-5,0
0,0,399.25,4
1,0,399.125,4
2,0,399.0,4
1,0,398.875,4
0,0,398.75,4
0,0,398.625,4
0,1,-5,0
2,1,-5,2
0,0,398.5,4
0,1,-5,0
1,0,398.375,4
1,1,-5,1
2,0,398.25,4
0,1,-5,0
2,0,398.125,4
2,0,398.0,4
0,1,-500,3
1,1,-5,1
0,0,397.875,4
0,1,-5,0
2,0,397.75,4
0,0,397.625,4
0,0,397.5,4
1,0,397.375,4
0,1,-500,3
1,1,-5,1
1,0,397.25,4
2,1,-5,2
0,0,397.125,4
0,1,-500,3
0,0,397.0,4
0,0,396.875,4
2,0,396.75,4
0,1,-5,0
0,1,-5,0
2,0,396.625,4
2,0,396.5,4
0,0,396.375,4
2,0,396.25,4
1,1,-500,3
0,0,396.125,4
0,0,396.0,4
2,1,-500,3
0,1,-5,0
0,1,-5,0
0,0,395.875,4
2,1,-5,2
2,0,395.75,4
0,0,395.625,4
0,0,395.5,4
1,0,395.375,4
1,0,395.25,4
0,0,395.125,4
2,1,-5,2
1,1,-5,1
0,0,395.0,4
2,0,394.875,4
